month,country,device,age_group,gender,sessions,conversions,revenue_gbp
2024-11,Canada,Desktop,25-34,Unknown,57,1,113.45
2024-11,Canada,Desktop,35-44,Male,634,15,9466.3
2024-11,Canada,Desktop,35-44,Female,70,3,1196.72
2024-11,Canada,Desktop,35-44,Unknown,401,16,6604.28
2024-11,Canada,Desktop,45-54,Male,524,38,26522.48
2024-11,Canada,Desktop,45-54,Female,715,16,3697.72
2024-11,Canada,Desktop,45-54,Unknown,410,12,6325.67
2024-11,Canada,Desktop,55-64,Male,494,21,12236.05
2024-11,Canada,Desktop,55-64,Female,646,8,1977.0
2024-11,Canada,Desktop,55-64,Unknown,788,48,24308.39
2024-11,Canada,Desktop,65+,Male,58,3,825.38
2024-11,Canada,Desktop,65+,Female,78,4,999.52
2024-11,Canada,Desktop,65+,Unknown,525,37,4903.72
2024-11,Canada,Mobile,18-24,Male,152,1,462.93
2024-11,Canada,Mobile,18-24,Female,167,4,2585.43
2024-11,Canada,Mobile,18-24,Unknown,436,26,13272.79
2024-11,Canada,Mobile,25-34,Male,62,3,1973.64
2024-11,Canada,Mobile,25-34,Female,393,30,19772.43
2024-11,Canada,Mobile,25-34,Unknown,403,16,6052.26
2024-11,Canada,Mobile,35-44,Male,199,7,3914.03
2024-11,Canada,Mobile,35-44,Female,370,11,3400.72
2024-11,Canada,Mobile,35-44,Unknown,271,19,4271.51
2024-11,Canada,Mobile,45-54,Male,720,32,14976.91
2024-11,Canada,Mobile,45-54,Female,646,37,8185.34
2024-11,Canada,Mobile,45-54,Unknown,619,37,6094.91
2024-11,Canada,Mobile,55-64,Male,49,1,222.59
2024-11,Canada,Mobile,55-64,Female,258,6,3561.31
2024-11,Canada,Mobile,55-64,Unknown,434,26,4710.59
2024-11,Canada,Mobile,65+,Male,556,12,8012.62
2024-11,Canada,Mobile,65+,Female,74,2,1094.25
2024-11,Canada,Mobile,65+,Unknown,65,5,2060.06
2024-11,Canada,Tablet,18-24,Male,275,17,6438.0
2024-11,Canada,Tablet,18-24,Female,123,3,1077.9
2024-11,Canada,Tablet,18-24,Unknown,642,25,8282.61
2024-11,Canada,Tablet,25-34,Male,232,4,1917.38
2024-11,Canada,Tablet,25-34,Female,107,7,1983.98
2024-11,Canada,Tablet,25-34,Unknown,410,16,2630.68
2024-11,Canada,Tablet,35-44,Male,749,58,39179.59
2024-11,Canada,Tablet,35-44,Female,454,12,8318.97
2024-11,Canada,Tablet,35-44,Unknown,532,22,13799.5
2024-11,Canada,Tablet,45-54,Male,714,29,3848.85
2024-11,Canada,Tablet,45-54,Female,470,6,2640.43
2024-11,Canada,Tablet,45-54,Unknown,661,49,15039.37
2024-11,Canada,Tablet,55-64,Male,536,11,5987.48
2024-11,Canada,Tablet,55-64,Female,622,21,9912.05
2024-11,Canada,Tablet,55-64,Unknown,368,23,4519.15
2024-11,Canada,Tablet,65+,Male,441,20,8368.66
2024-11,Canada,Tablet,65+,Female,615,32,4824.94
2024-11,Canada,Tablet,65+,Unknown,539,36,16332.53
2024-11,Germany,Desktop,18-24,Male,769,52,16376.98
2024-11,Germany,Desktop,18-24,Female,75,4,1201.15
2024-11,Germany,Desktop,18-24,Unknown,470,29,15086.8
2024-11,Germany,Desktop,25-34,Male,228,15,5042.25
2024-11,Germany,Desktop,25-34,Female,799,63,22650.73
2024-11,Germany,Desktop,25-34,Unknown,616,12,7137.6
2024-11,Germany,Desktop,35-44,Male,14,0,0.0
2024-11,Germany,Desktop,35-44,Female,144,10,6869.76
2024-11,Germany,Desktop,35-44,Unknown,704,43,13992.57
2024-11,Germany,Desktop,45-54,Male,435,14,5547.17
2024-11,Germany,Desktop,45-54,Female,17,0,0.0
2024-11,Germany,Desktop,45-54,Unknown,612,31,9547.69
2024-11,Germany,Desktop,55-64,Male,45,3,842.27
2024-11,Germany,Desktop,55-64,Female,366,4,2639.96
2024-11,Germany,Desktop,55-64,Unknown,546,14,5516.78
2024-11,Germany,Desktop,65+,Male,609,46,29542.06
2024-11,Germany,Desktop,65+,Female,596,43,22300.11
2024-11,Germany,Desktop,65+,Unknown,55,3,1498.86
2024-11,Germany,Mobile,18-24,Male,374,27,3225.72
2024-11,Germany,Mobile,18-24,Female,511,13,6768.22
2024-11,Germany,Mobile,18-24,Unknown,344,19,3106.64
2024-11,Germany,Mobile,25-34,Male,87,4,430.18
2024-11,Germany,Mobile,25-34,Female,394,20,11622.7
2024-11,Germany,Mobile,25-34,Unknown,599,22,5740.17
2024-11,Germany,Mobile,35-44,Male,390,26,10209.61
2024-11,Germany,Mobile,35-44,Female,237,5,2008.51
2024-11,Germany,Mobile,35-44,Unknown,738,52,32319.17
2024-11,Germany,Mobile,45-54,Male,610,38,14969.4
2024-11,Germany,Mobile,45-54,Female,720,24,3700.46
2024-11,Germany,Mobile,45-54,Unknown,290,3,1933.09
2024-11,Germany,Mobile,55-64,Male,319,24,3411.4
2024-11,Germany,Mobile,55-64,Female,293,12,6186.49
2024-11,Germany,Mobile,55-64,Unknown,298,11,3848.24
2024-11,Germany,Mobile,65+,Male,689,26,17977.91
2024-11,Germany,Mobile,65+,Female,714,56,24606.62
2024-11,Germany,Mobile,65+,Unknown,342,21,6988.92
2024-11,Germany,Tablet,18-24,Male,331,3,1323.61
2024-11,Germany,Tablet,18-24,Female,302,5,1739.96
2024-11,Germany,Tablet,18-24,Unknown,692,10,2242.3
2024-11,Germany,Tablet,25-34,Male,274,21,4460.81
2024-11,Germany,Tablet,25-34,Female,216,7,1013.49
2024-11,Germany,Tablet,25-34,Unknown,127,4,1369.82
2024-11,Germany,Tablet,35-44,Male,478,7,1310.36
2024-11,Germany,Tablet,35-44,Female,570,41,15195.82
2024-11,Germany,Tablet,35-44,Unknown,593,18,10866.67
2024-11,Germany,Tablet,45-54,Male,562,20,7833.01
2024-11,Germany,Tablet,45-54,Female,250,10,5521.99
2024-11,Germany,Tablet,45-54,Unknown,410,21,7245.24
2024-11,Germany,Tablet,55-64,Male,166,8,5262.63
2024-11,Germany,Tablet,55-64,Female,56,1,476.18
2024-11,Germany,Tablet,55-64,Unknown,215,5,2212.11
2024-11,Germany,Tablet,65+,Male,666,15,8357.26
2024-11,Germany,Tablet,65+,Female,652,39,13773.78
2024-11,Germany,Tablet,65+,Unknown,115,1,172.3
2024-11,France,Desktop,18-24,Male,391,15,9750.43
2024-11,France,Desktop,18-24,Female,615,10,3342.72
2024-11,France,Desktop,18-24,Unknown,778,48,7405.73
2024-11,France,Desktop,25-34,Male,662,46,11326.59
2024-11,France,Desktop,25-34,Female,796,44,26492.97
2024-11,France,Desktop,25-34,Unknown,296,10,5873.82
2024-11,France,Desktop,35-44,Male,13,0,0.0
2024-11,France,Desktop,35-44,Female,19,0,0.0
2024-11,France,Desktop,35-44,Unknown,172,10,3941.99
2024-11,France,Desktop,45-54,Male,305,16,4377.58
2024-11,France,Desktop,45-54,Female,615,28,16246.51
2024-11,France,Desktop,45-54,Unknown,11,0,0.0
2024-11,France,Desktop,55-64,Male,779,9,5517.78
2024-11,France,Desktop,55-64,Female,135,3,692.4
2024-11,France,Desktop,55-64,Unknown,110,7,1431.28
2024-11,France,Desktop,65+,Male,361,25,17304.37
2024-11,France,Desktop,65+,Female,173,11,1940.34
2024-11,France,Desktop,65+,Unknown,582,37,22326.97
2024-11,France,Mobile,18-24,Male,73,3,1542.9
2024-11,France,Mobile,18-24,Female,129,10,6008.83
2024-11,France,Mobile,18-24,Unknown,436,25,8939.01
2024-11,France,Mobile,25-34,Male,661,39,17534.98
2024-11,France,Mobile,25-34,Female,409,32,21758.4
2024-11,France,Mobile,25-34,Unknown,532,26,5717.98
2024-11,France,Mobile,35-44,Male,523,29,4014.9
2024-11,France,Mobile,35-44,Female,91,5,990.74
2024-11,France,Mobile,35-44,Unknown,612,26,15004.63
2024-11,France,Mobile,45-54,Male,33,2,965.06
2024-11,France,Mobile,45-54,Female,344,12,4024.44
2024-11,France,Mobile,45-54,Unknown,578,30,11642.9
2024-11,France,Mobile,55-64,Male,410,22,4290.42
2024-11,France,Mobile,55-64,Female,761,24,9822.07
2024-11,France,Mobile,55-64,Unknown,275,6,4117.84
2024-11,France,Mobile,65+,Male,398,5,1019.1
2024-11,France,Mobile,65+,Female,534,15,10438.57
2024-11,France,Mobile,65+,Unknown,667,29,6705.51
2024-11,France,Tablet,18-24,Male,510,12,6544.32
2024-11,France,Tablet,18-24,Female,531,11,2756.16
2024-11,France,Tablet,18-24,Unknown,280,19,7009.64
2024-11,France,Tablet,25-34,Male,554,21,12563.89
2024-11,France,Tablet,25-34,Female,469,15,8819.62
2024-11,France,Tablet,25-34,Unknown,664,40,5308.35
2024-11,France,Tablet,35-44,Male,328,13,1780.38
2024-11,France,Tablet,35-44,Female,633,11,6763.62
2024-11,France,Tablet,35-44,Unknown,324,6,3657.17
2024-11,France,Tablet,45-54,Male,501,32,14789.74
2024-11,France,Tablet,45-54,Female,405,8,4271.49
2024-11,France,Tablet,45-54,Unknown,765,20,8033.42
2024-11,France,Tablet,55-64,Male,143,1,527.83
2024-11,France,Tablet,55-64,Female,269,7,2660.58
2024-11,France,Tablet,55-64,Unknown,402,11,1689.07
2024-11,France,Tablet,65+,Male,325,5,3071.36
2024-11,France,Tablet,65+,Female,357,24,4382.39
2024-11,France,Tablet,65+,Unknown,722,15,2704.9
2024-11,Ireland,Desktop,18-24,Male,757,47,7760.29
2024-11,Ireland,Desktop,18-24,Female,458,15,3920.04
2024-11,Ireland,Desktop,18-24,Unknown,743,42,4797.19
2024-11,Ireland,Desktop,25-34,Male,687,13,3678.39
2024-11,Ireland,Desktop,25-34,Female,686,34,9448.65
2024-11,Ireland,Desktop,25-34,Unknown,540,33,8369.3
2024-11,Ireland,Desktop,35-44,Male,688,28,16805.42
2024-11,Ireland,Desktop,35-44,Female,789,55,8035.2
2024-11,Ireland,Desktop,35-44,Unknown,706,52,21924.94
2024-11,Ireland,Desktop,45-54,Male,355,19,2087.6
2024-11,Ireland,Desktop,45-54,Female,592,42,5055.85
2024-11,Ireland,Desktop,45-54,Unknown,716,49,25404.72
2024-11,Ireland,Desktop,55-64,Male,479,28,15312.88
2024-11,Ireland,Desktop,55-64,Female,417,8,1799.78
2024-11,Ireland,Desktop,55-64,Unknown,560,43,24535.04
2024-11,Ireland,Desktop,65+,Male,298,22,10003.22
2024-11,Ireland,Desktop,65+,Female,158,10,6542.09
2024-11,Ireland,Desktop,65+,Unknown,467,13,2503.03
2024-11,Ireland,Mobile,18-24,Male,373,14,2291.04
2024-11,Ireland,Mobile,18-24,Female,622,35,12105.01
2024-11,Ireland,Mobile,18-24,Unknown,567,25,3123.82
2024-11,Ireland,Mobile,25-34,Male,749,14,7019.11
2024-11,Ireland,Mobile,25-34,Female,32,2,468.19
2024-11,Ireland,Mobile,25-34,Unknown,510,12,7966.69
2024-11,Ireland,Mobile,35-44,Male,89,1,106.84
2024-11,Ireland,Mobile,35-44,Female,731,38,12829.21
2024-11,Ireland,Mobile,35-44,Unknown,386,30,10971.76
2024-11,Ireland,Mobile,45-54,Male,755,18,6593.02
2024-11,Ireland,Mobile,45-54,Female,243,6,1405.64
2024-11,Ireland,Mobile,45-54,Unknown,717,25,9745.2
2024-11,Ireland,Mobile,55-64,Male,373,6,2864.14
2024-11,Ireland,Mobile,55-64,Female,11,0,0.0
2024-11,Ireland,Mobile,55-64,Unknown,397,11,6789.1
2024-11,Ireland,Mobile,65+,Male,163,6,2321.94
2024-11,Ireland,Mobile,65+,Female,260,9,3333.19
2024-11,Ireland,Mobile,65+,Unknown,484,7,1755.28
2024-11,Ireland,Tablet,18-24,Male,481,24,13094.81
2024-11,Ireland,Tablet,18-24,Female,279,22,14004.31
2024-11,Ireland,Tablet,18-24,Unknown,526,23,15643.51
2024-11,Ireland,Tablet,25-34,Male,577,7,2185.9
2024-11,Ireland,Tablet,25-34,Female,774,30,5241.22
2024-11,Ireland,Tablet,25-34,Unknown,681,22,15149.47
2024-11,Ireland,Tablet,35-44,Male,117,6,1233.95
2024-11,Ireland,Tablet,35-44,Female,672,26,7533.29
2024-11,Ireland,Tablet,35-44,Unknown,787,50,31837.59
2024-11,Ireland,Tablet,45-54,Male,552,27,11054.03
2024-11,Ireland,Tablet,45-54,Female,251,17,9651.72
2024-11,Ireland,Tablet,45-54,Unknown,315,21,9765.8
2024-11,Ireland,Tablet,55-64,Male,378,23,2864.22
2024-11,Ireland,Tablet,55-64,Female,65,3,400.07
2024-11,Ireland,Tablet,55-64,Unknown,712,8,1806.25
2024-11,Ireland,Tablet,65+,Male,410,13,4361.41
2024-11,Ireland,Tablet,65+,Female,734,43,20574.75
2024-11,Ireland,Tablet,65+,Unknown,585,17,10314.4
2024-12,United Kingdom,Desktop,18-24,Male,605,15,6663.64
2024-12,United Kingdom,Desktop,18-24,Female,775,37,9833.74
2024-12,United Kingdom,Desktop,18-24,Unknown,176,8,2326.19
2024-12,United Kingdom,Desktop,25-34,Male,464,20,8284.11
2024-12,United Kingdom,Desktop,25-34,Female,123,2,215.93
2024-12,United Kingdom,Desktop,25-34,Unknown,242,18,7648.89
2024-12,United Kingdom,Desktop,35-44,Male,209,13,2666.12
2024-12,United Kingdom,Desktop,35-44,Female,507,8,5439.08
2024-12,United Kingdom,Desktop,35-44,Unknown,470,6,3320.51
2024-12,United Kingdom,Desktop,45-54,Male,484,33,3585.13
2024-12,United Kingdom,Desktop,45-54,Female,242,13,3504.96
2024-12,United Kingdom,Desktop,45-54,Unknown,662,21,7750.86
2024-12,United Kingdom,Desktop,55-64,Male,503,33,4019.76
2024-12,United Kingdom,Desktop,55-64,Female,549,34,6246.25
2024-12,United Kingdom,Desktop,55-64,Unknown,450,26,13198.35
2024-12,United Kingdom,Desktop,65+,Male,789,29,10385.58
2024-12,United Kingdom,Desktop,65+,Female,795,29,5776.54
2024-12,United Kingdom,Desktop,65+,Unknown,585,29,8471.15
2024-12,United Kingdom,Mobile,18-24,Male,796,11,2433.28
2024-12,United Kingdom,Mobile,18-24,Female,759,24,11726.39
2024-12,United Kingdom,Mobile,18-24,Unknown,455,30,11466.92
2024-12,United Kingdom,Mobile,25-34,Male,182,7,1918.83
2024-12,United Kingdom,Mobile,25-34,Female,562,13,5418.77
2024-12,United Kingdom,Mobile,25-34,Unknown,413,15,2949.72
2024-12,United Kingdom,Mobile,35-44,Male,607,34,16326.24
2024-12,United Kingdom,Mobile,35-44,Female,699,47,24599.16
2024-12,United Kingdom,Mobile,35-44,Unknown,152,9,2208.72
2024-12,United Kingdom,Mobile,45-54,Male,141,1,173.45
2024-12,United Kingdom,Mobile,45-54,Female,747,36,15500.12
2024-12,United Kingdom,Mobile,45-54,Unknown,102,2,1240.55
2024-12,United Kingdom,Mobile,55-64,Male,71,3,1046.93
2024-12,United Kingdom,Mobile,55-64,Female,279,18,6184.71
2024-12,United Kingdom,Mobile,55-64,Unknown,367,5,909.79
2024-12,United Kingdom,Mobile,65+,Male,566,40,19957.43
2024-12,United Kingdom,Mobile,65+,Female,446,8,960.17
2024-12,United Kingdom,Mobile,65+,Unknown,189,14,5857.6
2024-12,United Kingdom,Tablet,18-24,Male,786,32,18633.48
2024-12,United Kingdom,Tablet,18-24,Female,223,7,3321.83
2024-12,United Kingdom,Tablet,18-24,Unknown,727,19,11429.95
2024-12,United Kingdom,Tablet,25-34,Male,175,1,362.74
2024-12,United Kingdom,Tablet,25-34,Female,428,7,4362.04
2024-12,United Kingdom,Tablet,25-34,Unknown,144,9,3449.6
2024-12,United Kingdom,Tablet,35-44,Male,743,27,8233.98
2024-12,United Kingdom,Tablet,35-44,Female,705,10,6540.57
2024-12,United Kingdom,Tablet,35-44,Unknown,232,15,5789.62
2024-12,United Kingdom,Tablet,45-54,Male,214,7,3616.41
2024-12,United Kingdom,Tablet,45-54,Female,254,6,1883.04
2024-12,United Kingdom,Tablet,45-54,Unknown,150,6,1681.61
2024-12,United Kingdom,Tablet,55-64,Male,647,37,24770.79
2024-12,United Kingdom,Tablet,55-64,Female,419,8,4909.13
2024-12,United Kingdom,Tablet,55-64,Unknown,120,4,2424.72
2024-12,United Kingdom,Tablet,65+,Male,486,37,19399.75
2024-12,United Kingdom,Tablet,65+,Female,654,23,3738.35
2024-12,United Kingdom,Tablet,65+,Unknown,741,49,14151.43
2024-12,United States,Desktop,18-24,Male,351,25,14310.2
2024-12,United States,Desktop,18-24,Female,439,14,4086.04
2024-12,United States,Desktop,18-24,Unknown,347,21,8330.01
2024-12,United States,Desktop,25-34,Male,39,1,496.61
2024-12,United States,Desktop,25-34,Female,603,41,17188.62
2024-12,United States,Desktop,25-34,Unknown,776,37,14888.91
2024-12,United States,Desktop,35-44,Male,175,2,899.47
2024-12,United States,Desktop,35-44,Female,214,6,817.92
2024-12,United States,Desktop,35-44,Unknown,609,19,12765.01
2024-12,United States,Desktop,45-54,Male,50,3,838.55
2024-12,United States,Desktop,45-54,Female,598,20,4433.01
2024-12,United States,Desktop,45-54,Unknown,200,4,1697.15
2024-12,United States,Desktop,55-64,Male,129,4,2731.77
2024-12,United States,Desktop,55-64,Female,294,8,2340.91
2024-12,United States,Desktop,55-64,Unknown,52,0,0.0
2024-12,United States,Desktop,65+,Male,700,42,25701.39
2024-12,United States,Desktop,65+,Female,751,41,13999.74
2024-12,United States,Desktop,65+,Unknown,432,4,1935.61
2024-12,United States,Mobile,18-24,Male,645,49,34163.88
2024-12,United States,Mobile,18-24,Female,593,43,16270.87
2024-12,United States,Mobile,18-24,Unknown,308,17,9323.9
2024-12,United States,Mobile,25-34,Male,317,6,3946.82
2024-12,United States,Mobile,25-34,Female,413,22,9856.07
2024-12,United States,Mobile,25-34,Unknown,375,23,8943.34
2024-12,United States,Mobile,35-44,Male,581,13,8259.69
2024-12,United States,Mobile,35-44,Female,180,7,1578.29
2024-12,United States,Mobile,35-44,Unknown,449,24,6419.17
2024-12,United States,Mobile,45-54,Male,452,18,11198.82
2024-12,United States,Mobile,45-54,Female,156,7,3097.35
2024-12,United States,Mobile,45-54,Unknown,695,51,29473.68
2024-12,United States,Mobile,55-64,Male,132,8,5366.83
2024-12,United States,Mobile,55-64,Female,81,5,3389.04
2024-12,United States,Mobile,55-64,Unknown,747,44,8082.75
2024-12,United States,Mobile,65+,Male,605,6,3980.53
2024-12,United States,Mobile,65+,Female,799,29,8964.21
2024-12,United States,Mobile,65+,Unknown,551,15,8091.1
2024-12,United States,Tablet,18-24,Male,730,25,7625.89
2024-12,United States,Tablet,18-24,Female,229,15,7016.25
2024-12,United States,Tablet,18-24,Unknown,261,19,12021.11
2024-12,United States,Tablet,25-34,Male,733,11,6154.43
2024-12,United States,Tablet,25-34,Female,50,1,341.4
2024-12,United States,Tablet,25-34,Unknown,32,2,390.22
2024-12,United States,Tablet,35-44,Male,129,5,1479.15
2024-12,United States,Tablet,35-44,Female,249,13,3705.14
2024-12,United States,Tablet,35-44,Unknown,362,24,10271.96
2024-12,United States,Tablet,45-54,Male,310,12,4271.75
2024-12,United States,Tablet,45-54,Female,636,32,11584.38
2024-12,United States,Tablet,45-54,Unknown,120,2,1135.35
2024-12,United States,Tablet,55-64,Male,637,9,3156.26
2024-12,United States,Tablet,55-64,Female,681,26,10965.45
2024-12,United States,Tablet,55-64,Unknown,314,24,5428.71
2024-12,United States,Tablet,65+,Male,356,4,2032.2
2024-12,United States,Tablet,65+,Female,660,50,10245.17
2024-12,United States,Tablet,65+,Unknown,26,0,0.0
2024-12,Australia,Desktop,18-24,Male,357,16,9197.67
2024-12,Australia,Desktop,18-24,Female,515,19,12535.16
2024-12,Australia,Desktop,18-24,Unknown,534,20,2936.41
2024-12,Australia,Desktop,25-34,Male,169,1,432.47
2024-12,Australia,Desktop,25-34,Female,316,5,973.09
2024-12,Australia,Desktop,25-34,Unknown,321,23,9395.26
2024-12,Australia,Desktop,35-44,Male,21,1,520.6
2024-12,Australia,Desktop,35-44,Female,330,17,6958.78
2024-12,Australia,Desktop,35-44,Unknown,649,42,21020.76
2024-12,Australia,Desktop,45-54,Male,232,3,462.55
2024-12,Australia,Desktop,45-54,Female,647,17,10402.98
2024-12,Australia,Desktop,45-54,Unknown,568,39,19807.6
2024-12,Australia,Desktop,55-64,Male,190,3,1583.99
2024-12,Australia,Desktop,55-64,Female,554,20,4818.42
2024-12,Australia,Desktop,55-64,Unknown,306,6,3306.26
2024-12,Australia,Desktop,65+,Male,123,3,1806.75
2024-12,Australia,Desktop,65+,Female,251,7,711.17
2024-12,Australia,Desktop,65+,Unknown,512,21,13613.73
2024-12,Australia,Mobile,18-24,Male,684,24,4744.91
2024-12,Australia,Mobile,18-24,Female,464,7,4217.65
2024-12,Australia,Mobile,18-24,Unknown,510,23,9573.27
2024-12,Australia,Mobile,25-34,Male,73,2,1378.91
2024-12,Australia,Mobile,25-34,Female,337,4,1983.58
2024-12,Australia,Mobile,25-34,Unknown,57,4,2538.42
2024-12,Australia,Mobile,35-44,Male,243,12,5787.42
2024-12,Australia,Mobile,35-44,Female,359,18,5423.4
2024-12,Australia,Mobile,35-44,Unknown,413,22,3598.57
2024-12,Australia,Mobile,45-54,Male,660,24,14217.33
2024-12,Australia,Mobile,45-54,Female,722,21,14251.49
2024-12,Australia,Mobile,45-54,Unknown,338,18,7693.44
2024-12,Australia,Mobile,55-64,Male,237,18,11235.32
2024-12,Australia,Mobile,55-64,Female,184,12,7746.08
2024-12,Australia,Mobile,55-64,Unknown,350,4,826.48
2024-12,Australia,Mobile,65+,Male,549,11,2495.63
2024-12,Australia,Mobile,65+,Female,424,10,2596.46
2024-12,Australia,Mobile,65+,Unknown,210,14,5271.69
2024-12,Australia,Tablet,18-24,Male,642,35,3821.55
2024-12,Australia,Tablet,18-24,Female,376,8,3275.89
2024-12,Australia,Tablet,18-24,Unknown,28,0,0.0
2024-12,Australia,Tablet,25-34,Male,792,43,23624.95
2024-12,Australia,Tablet,25-34,Female,674,27,4227.43
2024-12,Australia,Tablet,25-34,Unknown,437,11,2567.68
2024-12,Australia,Tablet,35-44,Male,167,3,1675.13
2024-12,Australia,Tablet,35-44,Female,211,10,2900.74
2024-12,Australia,Tablet,35-44,Unknown,211,14,2833.92
2024-12,Australia,Tablet,45-54,Male,736,51,26367.01
2024-12,Australia,Tablet,45-54,Female,241,15,3099.96
2024-12,Australia,Tablet,45-54,Unknown,14,0,0.0
2024-12,Australia,Tablet,55-64,Male,540,26,8161.99
2024-12,Australia,Tablet,55-64,Female,526,7,3163.34
2024-12,Australia,Tablet,55-64,Unknown,799,27,4492.74
2024-12,Australia,Tablet,65+,Male,357,13,1327.97
2024-12,Australia,Tablet,65+,Female,778,16,7429.86
2024-12,Australia,Tablet,65+,Unknown,141,10,6106.23
2024-12,Canada,Desktop,18-24,Male,609,26,6156.38
2024-12,Canada,Desktop,18-24,Female,572,16,10413.17
2024-12,Canada,Desktop,18-24,Unknown,60,4,1108.83
2024-12,Canada,Desktop,25-34,Male,52,3,1538.4
2024-12,Canada,Desktop,25-34,Female,143,1,553.4
2024-12,Canada,Desktop,25-34,Unknown,394,20,11769.01
2024-12,Canada,Desktop,35-44,Male,632,16,3811.4
2024-12,Canada,Desktop,35-44,Female,768,23,12769.82
2024-12,Canada,Desktop,35-44,Unknown,745,58,29435.13
2024-12,Canada,Desktop,45-54,Male,193,10,3128.68
2024-12,Canada,Desktop,45-54,Female,176,8,2076.88
2024-12,Canada,Desktop,45-54,Unknown,675,33,10355.98
2024-12,Canada,Desktop,55-64,Male,424,9,6220.83
2024-12,Canada,Desktop,55-64,Female,422,23,13631.61
2024-12,Canada,Desktop,55-64,Unknown,237,9,2227.28
2024-12,Canada,Desktop,65+,Male,111,6,2455.23
2024-12,Canada,Desktop,65+,Female,651,21,2821.05
2024-12,Canada,Desktop,65+,Unknown,665,50,20334.73
2024-12,Canada,Mobile,18-24,Male,401,6,2704.38
2024-12,Canada,Mobile,18-24,Female,670,12,2101.85
2024-12,Canada,Mobile,18-24,Unknown,177,7,1140.05
2024-12,Canada,Mobile,25-34,Male,495,21,5740.65
2024-12,Canada,Mobile,25-34,Female,381,22,9697.6
2024-12,Canada,Mobile,25-34,Unknown,556,23,8985.07
2024-12,Canada,Mobile,35-44,Male,208,12,1412.85
2024-12,Canada,Mobile,35-44,Female,570,19,7917.76
2024-12,Canada,Mobile,35-44,Unknown,712,41,26617.77
2024-12,Canada,Mobile,45-54,Male,428,14,9240.82
2024-12,Canada,Mobile,45-54,Female,605,26,14779.44
2024-12,Canada,Mobile,45-54,Unknown,483,18,12012.79
2024-12,Canada,Mobile,55-64,Male,359,9,2943.61
2024-12,Canada,Mobile,55-64,Female,55,1,628.99
2024-12,Canada,Mobile,55-64,Unknown,381,6,624.05
